donation_id,donor_id,campaign_id,donation_date,amount,method,status,first_name,last_name,email,gender,join_date,alumni_status,total_gifts,donor_tier,name,type,start_date,manager,end_date,goal_amount,donation_month,donation_year,percent_of_goal,donation_success_flag
DON02342,D0161,CAMP021,2020-10-26,4202.73,Cash,Refunded,Matthew,Chapman,kathleenhall@lee.org,Other,2024-07-12,False,8505.71,Gold,Extend Innovative Applications,Emergency Relief,2021-01-31,Natalie Dougherty,2021-07-09,247090,2020-10,2020,1.7008903638350397,0
DON02343,D0754,CAMP023,2024-05-26,4918.24,Credit Card,Refunded,William,Charles,laurahenson@norman.info,Female,2024-02-13,True,4270.1,Silver,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2024-05,2024,11.711489463031313,0
DON02344,D0755,CAMP013,2024-10-23,1726.31,Cash,Refunded,Lisa,Lindsey,epatterson@gmail.com,Other,2022-01-05,False,5381.26,Gold,Seize Ubiquitous Communities,Emergency Relief,2020-09-28,Kyle Hansen,2023-01-09,144459,2024-10,2024,1.1950172713365037,0
DON02345,D0017,CAMP015,2023-03-24,986.78,Credit Card,Completed,Tommy,Scott,jennifer45@yahoo.com,Female,2022-03-16,False,9362.16,Gold,Envisioneer Enterprise Mindshare,Scholarships,2020-07-14,Brandon Sims,2021-10-24,169108,2023-03,2023,0.5835205903919388,1
DON02346,D0492,CAMP006,2022-07-26,538.19,Check,Failed,Travis,Fox,joann38@gmail.com,Female,2022-12-20,False,8318.51,Gold,Utilize Vertical E-Tailers,Athletics,2024-01-01,John Mclaughlin,2025-01-13,43725,2022-07,2022,1.2308519153802175,0
DON02347,D0839,CAMP003,2022-06-26,1804.33,Cash,Failed,Paige,Stephens,jparrish@campbell.com,Other,2025-04-18,True,6144.24,Gold,Target Magnetic Metrics,Emergency Relief,2020-08-09,Thomas Hill,2022-10-31,47449,2022-06,2022,3.8026723429366265,0
DON02348,D0484,CAMP004,2024-02-18,2804.5,Online,Refunded,Leah,Collins,alexis78@gmail.com,Male,2024-05-20,True,4058.29,Silver,Drive Out-Of-The-Box Networks,Scholarships,2022-05-30,David James,2022-12-05,246176,2024-02,2024,1.1392255946964773,0
DON02349,D0892,CAMP001,2025-04-25,279.97,Online,Completed,Crystal,Wilkins,dhurst@gmail.com,Other,2023-12-10,True,3072.83,Silver,Integrate Synergistic Relationships,Athletics,2023-08-16,Daniel Wilson,2024-07-22,217610,2025-04,2025,0.1286567712880842,1
DON02350,D0376,CAMP021,2023-04-26,3964.38,Online,Failed,Michael,Morales,jennifer26@taylor.com,Male,2021-06-04,True,9179.42,Gold,Extend Innovative Applications,Emergency Relief,2021-01-31,Natalie Dougherty,2021-07-09,247090,2023-04,2023,1.6044275365251528,0
DON02351,D0597,CAMP022,2021-02-04,3963.57,Check,Failed,Andrew,Leonard,stewartlindsey@allen.com,Female,2022-11-15,False,8568.61,Gold,Implement End-To-End Convergence,Emergency Relief,2022-03-16,Christopher Cantu,2022-10-01,171494,2021-02,2021,2.311200391850444,0
DON02352,D0625,CAMP011,2024-09-17,4703.04,Cash,Refunded,Anne,Lopez,ilane@atkins.biz,Female,2023-08-04,False,9011.68,Gold,Incentivize Efficient Action-Items,Athletics,2021-08-15,Jessica Gonzales,2025-04-06,125565,2024-09,2024,3.745502329470792,0
DON02353,D0617,CAMP019,2021-09-21,1834.77,Check,Completed,Suzanne,Martin,tabitha76@yahoo.com,Other,2020-06-30,True,1999.57,Silver,Incentivize B2C Relationships,Alumni Giving,2022-05-23,Linda Hicks,2022-06-12,67273,2021-09,2021,2.727349753987484,1
DON02354,D0545,CAMP010,2024-08-14,1980.79,Credit Card,Completed,Nancy,Moore,leedeborah@hotmail.com,Other,2022-05-16,True,6494.54,Gold,Exploit Dot-Com E-Commerce,Scholarships,2020-07-08,Amanda Price DVM,2020-11-12,171983,2024-08,2024,1.151735927388172,1
DON02355,D0743,CAMP008,2021-07-12,1292.75,Cash,Failed,Colleen,Smith,sonya54@bennett.com,Female,2025-04-04,False,615.84,Bronze,Deliver Robust Vortals,Athletics,2021-03-18,Ms. Carly Smith,2021-08-30,215102,2021-07,2021,0.6009939470576751,0
DON02356,D0649,CAMP022,2021-08-25,3205.24,Credit Card,Refunded,Christian,Contreras,jacksonreginald@gmail.com,Male,2021-02-22,True,2053.49,Silver,Implement End-To-End Convergence,Emergency Relief,2022-03-16,Christopher Cantu,2022-10-01,171494,2021-08,2021,1.8690099945187586,0
DON02357,D0427,CAMP014,2024-05-13,2789.65,Cash,Refunded,Traci,Wallace,leejohnson@yahoo.com,Other,2023-09-04,True,2902.37,Silver,Monetize Real-Time Convergence,Emergency Relief,2023-06-26,Angela Tate,2024-01-25,91535,2024-05,2024,3.047632053312941,0
DON02358,D0686,CAMP015,2021-03-08,581.3,Online,Failed,Jessica,Kennedy,williamswanson@gmail.com,Male,2024-06-14,False,6086.6,Gold,Envisioneer Enterprise Mindshare,Scholarships,2020-07-14,Brandon Sims,2021-10-24,169108,2021-03,2021,0.34374482579180166,0
DON02359,D0369,CAMP014,2021-02-04,4898.23,Credit Card,Failed,David,Ross,alexander84@hotmail.com,Other,2020-11-06,False,7116.44,Gold,Monetize Real-Time Convergence,Emergency Relief,2023-06-26,Angela Tate,2024-01-25,91535,2021-02,2021,5.351209919702845,0
DON02360,D0316,CAMP005,2023-08-07,4841.64,Credit Card,Completed,Julie,Morrison,danielroberts@hotmail.com,Female,2023-07-03,False,2247.82,Silver,Morph Turn-Key Channels,Emergency Relief,2021-02-23,Carol Snyder,2021-11-07,189582,2023-08,2023,2.5538500490552902,1
DON02361,D0888,CAMP020,2022-03-22,3416.24,Credit Card,Completed,Jason,Brown,timothyhernandez@gordon-morales.com,Male,2021-08-31,False,5847.85,Gold,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2022-03,2022,1.5910801445657436,1
DON02362,D0825,CAMP021,2020-10-16,1373.54,Check,Completed,Larry,Villanueva,calebbrowning@nguyen-clayton.com,Male,2022-03-14,True,3738.18,Silver,Extend Innovative Applications,Emergency Relief,2021-01-31,Natalie Dougherty,2021-07-09,247090,2020-10,2020,0.5558865190821158,1
DON02363,D0243,CAMP013,2025-02-04,4603.28,Check,Completed,Suzanne,Wagner,kparker@hotmail.com,Male,2025-02-07,True,7995.81,Gold,Seize Ubiquitous Communities,Emergency Relief,2020-09-28,Kyle Hansen,2023-01-09,144459,2025-02,2025,3.1865650461376585,1
DON02364,D0393,CAMP025,2021-12-15,3085.02,Check,Completed,Lucas,Flores,jjennings@bell.org,Female,2020-08-13,True,4114.56,Silver,Drive Open-Source Architectures,Alumni Giving,2022-07-22,Andrea Smith,2023-08-14,220949,2021-12,2021,1.39625886516798,1
DON02365,D0447,CAMP018,2024-11-20,605.49,Cash,Completed,Glenn,Williams,haynessamantha@kennedy.com,Other,2021-09-08,False,6724.53,Gold,Empower World-Class Communities,Alumni Giving,2025-01-23,Christopher Henderson,2025-01-28,27291,2024-11,2024,2.218643508849071,1
DON02366,D0593,CAMP006,2022-01-01,2855.77,Check,Failed,Katherine,Wood,pshields@gmail.com,Male,2022-11-21,True,9341.0,Gold,Utilize Vertical E-Tailers,Athletics,2024-01-01,John Mclaughlin,2025-01-13,43725,2022-01,2022,6.531206403659234,0
DON02367,D0055,CAMP007,2020-07-18,180.69,Cash,Failed,William,Garcia,timothyallen@gmail.com,Female,2025-01-24,False,1376.19,Silver,Generate Intuitive Schemas,Athletics,2024-01-17,Jessica Davis,2025-03-08,60022,2020-07,2020,0.30103961880643765,0
DON02368,D0574,CAMP013,2025-04-18,1489.1,Credit Card,Failed,Brian,Barr,stephanie11@smith.biz,Female,2025-02-12,False,6269.24,Gold,Seize Ubiquitous Communities,Emergency Relief,2020-09-28,Kyle Hansen,2023-01-09,144459,2025-04,2025,1.0308115105324,0
DON02369,D0408,CAMP017,2020-12-22,2973.03,Check,Refunded,Kyle,Parks,dennis02@jones.net,Other,2021-10-13,False,2362.94,Silver,Matrix Efficient Niches,Emergency Relief,2024-09-15,Nicholas Cochran,2024-12-22,86721,2020-12,2020,3.42826996921161,0
DON02370,D0911,CAMP024,2022-09-07,2010.44,Online,Refunded,Pamela,Ray,wfernandez@yahoo.com,Male,2023-03-19,True,8208.9,Gold,Morph Next-Generation Paradigms,Emergency Relief,2025-04-08,Megan Richardson,2025-04-13,93930,2022-09,2022,2.1403598424358563,0
DON02371,D0707,CAMP009,2024-04-16,4713.31,Credit Card,Failed,Bonnie,Hardin,lisaschultz@gmail.com,Female,2023-11-26,True,1405.7,Silver,Whiteboard Holistic Users,Emergency Relief,2023-04-30,Jeremy Lee,2024-07-24,58464,2024-04,2024,8.061901340996169,0
DON02372,D0349,CAMP025,2022-05-16,2668.48,Check,Completed,Rebecca,Ortiz,belinda66@yahoo.com,Male,2022-01-22,True,3141.35,Silver,Drive Open-Source Architectures,Alumni Giving,2022-07-22,Andrea Smith,2023-08-14,220949,2022-05,2022,1.2077357218181572,1
DON02373,D0885,CAMP017,2024-09-30,2417.08,Online,Completed,Brittany,Wilson,scott57@benjamin.com,Other,2025-05-05,True,4718.06,Silver,Matrix Efficient Niches,Emergency Relief,2024-09-15,Nicholas Cochran,2024-12-22,86721,2024-09,2024,2.787191107113617,1
DON02374,D0844,CAMP023,2024-09-08,4434.87,Credit Card,Failed,Anthony,Peterson,marilyn51@castaneda-weiss.com,Male,2024-06-15,True,7999.88,Gold,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2024-09,2024,10.560471484700559,0
DON02375,D0465,CAMP018,2024-11-14,3663.17,Cash,Refunded,Gregory,Jackson,dkeith@hotmail.com,Male,2021-02-05,False,4575.45,Silver,Empower World-Class Communities,Alumni Giving,2025-01-23,Christopher Henderson,2025-01-28,27291,2024-11,2024,13.422630171118685,0
DON02376,D0050,CAMP020,2022-09-16,2598.56,Credit Card,Failed,Matthew,Beard,douglas66@hotmail.com,Other,2023-06-07,False,464.92,Bronze,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2022-09,2022,1.210253735236037,0
DON02377,D0430,CAMP014,2023-06-20,3092.83,Cash,Completed,Cindy,Welch,shermanjasmine@leach.info,Male,2022-12-12,False,2396.84,Silver,Monetize Real-Time Convergence,Emergency Relief,2023-06-26,Angela Tate,2024-01-25,91535,2023-06,2023,3.3788496203637957,1
DON02378,D0120,CAMP013,2024-02-05,970.56,Online,Completed,Courtney,Rodgers,kimberlymedina@leach-williams.org,Other,2025-02-17,False,9041.09,Gold,Seize Ubiquitous Communities,Emergency Relief,2020-09-28,Kyle Hansen,2023-01-09,144459,2024-02,2024,0.6718584511868418,1
DON02379,D0904,CAMP025,2020-10-15,249.92,Check,Refunded,James,Dyer,markhunter@huff.com,Other,2024-08-04,False,3955.44,Silver,Drive Open-Source Architectures,Alumni Giving,2022-07-22,Andrea Smith,2023-08-14,220949,2020-10,2020,0.11311207563736428,0
DON02380,D0643,CAMP023,2022-02-05,3225.87,Online,Completed,Kimberly,Crane,tony42@hotmail.com,Male,2024-01-14,True,6755.11,Gold,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2022-02,2022,7.681557328253364,1
DON02381,D0467,CAMP015,2021-06-17,1557.74,Credit Card,Refunded,Debra,Savage,choffman@gmail.com,Female,2022-09-08,False,4152.72,Silver,Envisioneer Enterprise Mindshare,Scholarships,2020-07-14,Brandon Sims,2021-10-24,169108,2021-06,2021,0.9211509804385364,0
DON02382,D0581,CAMP023,2024-04-26,417.56,Check,Refunded,Vanessa,Morales,scott20@yahoo.com,Male,2024-02-07,False,2975.27,Silver,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2024-04,2024,0.9943088462912251,0
DON02383,D0640,CAMP011,2020-12-18,1437.08,Online,Failed,Raymond,Klein,robertsdavid@yahoo.com,Female,2025-04-03,False,1683.38,Silver,Incentivize Efficient Action-Items,Athletics,2021-08-15,Jessica Gonzales,2025-04-06,125565,2020-12,2020,1.1444909011269064,0
DON02384,D0410,CAMP008,2025-02-02,3688.91,Check,Refunded,Patrick,Wilson,gabriellekeller@roberts-cummings.com,Female,2023-06-29,False,8760.51,Gold,Deliver Robust Vortals,Athletics,2021-03-18,Ms. Carly Smith,2021-08-30,215102,2025-02,2025,1.7149584848118566,0
DON02385,D0543,CAMP024,2023-09-23,1653.49,Online,Failed,Nathan,Smith,katherineflowers@cruz.info,Other,2022-04-09,True,3854.03,Silver,Morph Next-Generation Paradigms,Emergency Relief,2025-04-08,Megan Richardson,2025-04-13,93930,2023-09,2023,1.760342808474396,0
DON02386,D0336,CAMP003,2024-08-20,1578.15,Check,Failed,Denise,Rodriguez,frankjohnson@hotmail.com,Other,2023-03-29,True,4197.59,Silver,Target Magnetic Metrics,Emergency Relief,2020-08-09,Thomas Hill,2022-10-31,47449,2024-08,2024,3.325992117852853,0
DON02387,D0214,CAMP008,2023-10-15,2911.0,Online,Refunded,Barbara,Lee,toddgay@hotmail.com,Male,2021-03-11,False,4015.51,Silver,Deliver Robust Vortals,Athletics,2021-03-18,Ms. Carly Smith,2021-08-30,215102,2023-10,2023,1.3533114522412621,0
DON02388,D0147,CAMP020,2024-10-16,300.93,Credit Card,Completed,Cory,Hall,anthonygates@hotmail.com,Female,2022-11-09,True,6191.12,Gold,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2024-10,2024,0.14015518461939713,1
DON02389,D0834,CAMP004,2023-10-21,631.92,Cash,Refunded,Julie,Reyes,jonathan86@gardner.org,Male,2022-11-08,False,3693.85,Silver,Drive Out-Of-The-Box Networks,Scholarships,2022-05-30,David James,2022-12-05,246176,2023-10,2023,0.2566943975042246,0
DON02390,D0150,CAMP023,2024-11-11,1695.79,Credit Card,Completed,Tara,Dean,yhoward@gmail.com,Other,2020-08-10,False,4833.85,Silver,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2024-11,2024,4.038075961423979,1
DON02391,D0862,CAMP013,2023-12-22,1232.22,Online,Completed,Emily,Larson,heathermichael@jones-powell.net,Other,2023-04-01,True,420.56,Bronze,Seize Ubiquitous Communities,Emergency Relief,2020-09-28,Kyle Hansen,2023-01-09,144459,2023-12,2023,0.852989429526717,1
DON02392,D0014,CAMP007,2022-01-06,3972.68,Online,Failed,John,Reynolds,jcarter@ashley.net,Other,2022-01-17,False,9356.87,Gold,Generate Intuitive Schemas,Athletics,2024-01-17,Jessica Davis,2025-03-08,60022,2022-01,2022,6.618706474292758,0
DON02393,D0605,CAMP024,2022-02-25,657.72,Credit Card,Completed,Dustin,Brown,vdillon@gmail.com,Male,2021-02-13,False,9402.46,Gold,Morph Next-Generation Paradigms,Emergency Relief,2025-04-08,Megan Richardson,2025-04-13,93930,2022-02,2022,0.7002235707441712,1
DON02394,D0562,CAMP023,2020-07-21,3076.16,Cash,Failed,Jessica,Ryan,scott73@gmail.com,Other,2023-01-30,False,8363.22,Gold,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2020-07,2020,7.325062507441362,0
DON02395,D0225,CAMP017,2022-10-11,2203.07,Check,Refunded,David,Mack,dominguezchristopher@fisher.com,Male,2022-11-28,True,5182.01,Gold,Matrix Efficient Niches,Emergency Relief,2024-09-15,Nicholas Cochran,2024-12-22,86721,2022-10,2022,2.540411203745345,0
DON02396,D0631,CAMP007,2024-08-21,1225.99,Online,Refunded,Kyle,Chavez,rjensen@gmail.com,Other,2022-10-04,True,8341.45,Gold,Generate Intuitive Schemas,Athletics,2024-01-17,Jessica Davis,2025-03-08,60022,2024-08,2024,2.0425677251674386,0
DON02397,D0132,CAMP019,2022-03-02,2037.25,Check,Completed,Jason,Conway,madisonvargas@yahoo.com,Other,2022-11-01,False,994.85,Bronze,Incentivize B2C Relationships,Alumni Giving,2022-05-23,Linda Hicks,2022-06-12,67273,2022-03,2022,3.0283323175716856,1
DON02398,D0970,CAMP014,2024-12-15,2726.57,Check,Completed,Theresa,White,jaime53@gmail.com,Female,2023-05-26,True,5963.47,Gold,Monetize Real-Time Convergence,Emergency Relief,2023-06-26,Angela Tate,2024-01-25,91535,2024-12,2024,2.978718522969356,1
DON02399,D0766,CAMP008,2025-03-15,1581.6,Check,Failed,Melissa,Chambers,nhuff@gmail.com,Male,2022-11-25,True,4543.25,Silver,Deliver Robust Vortals,Athletics,2021-03-18,Ms. Carly Smith,2021-08-30,215102,2025-03,2025,0.7352790769030506,0
DON02400,D0075,CAMP007,2021-06-22,1802.8,Credit Card,Completed,Megan,Fleming,princebrian@hotmail.com,Male,2022-06-12,True,6770.21,Gold,Generate Intuitive Schemas,Athletics,2024-01-17,Jessica Davis,2025-03-08,60022,2021-06,2021,3.003565359368231,1
DON02401,D0382,CAMP005,2021-06-11,3424.39,Cash,Failed,Douglas,Jefferson,jennifernguyen@yahoo.com,Male,2021-08-05,True,328.71,Bronze,Morph Turn-Key Channels,Emergency Relief,2021-02-23,Carol Snyder,2021-11-07,189582,2021-06,2021,1.8062843518899474,0
DON02402,D0661,CAMP009,2024-08-17,1892.6,Cash,Refunded,Jason,Burns,brittanymarshall@rodriguez.org,Male,2021-10-17,True,5942.31,Gold,Whiteboard Holistic Users,Emergency Relief,2023-04-30,Jeremy Lee,2024-07-24,58464,2024-08,2024,3.237205801860974,0
DON02403,D0221,CAMP002,2021-09-21,699.25,Credit Card,Completed,Matthew,Cannon,leslie59@gmail.com,Male,2023-04-08,False,9829.55,Gold,Generate Clicks-And-Mortar Eyeballs,Emergency Relief,2020-11-22,Christopher Murphy,2021-01-02,197004,2021-09,2021,0.35494203163387544,1
DON02404,D0559,CAMP004,2024-12-15,555.19,Credit Card,Failed,Karen,Williams,kristin28@perez.com,Female,2021-07-18,False,7066.08,Gold,Drive Out-Of-The-Box Networks,Scholarships,2022-05-30,David James,2022-12-05,246176,2024-12,2024,0.2255256401923827,0
DON02405,D0475,CAMP017,2021-12-25,1455.85,Credit Card,Failed,Mario,Sims,brownrandy@thompson-parker.com,Female,2025-04-06,False,9850.57,Gold,Matrix Efficient Niches,Emergency Relief,2024-09-15,Nicholas Cochran,2024-12-22,86721,2021-12,2021,1.6787744606266068,0
DON02406,D0128,CAMP005,2023-05-07,2421.63,Check,Failed,Matthew,Vasquez,kennethromero@meyer.com,Male,2022-07-29,False,5199.55,Gold,Morph Turn-Key Channels,Emergency Relief,2021-02-23,Carol Snyder,2021-11-07,189582,2023-05,2023,1.2773522802797734,0
DON02407,D0649,CAMP002,2022-06-19,452.56,Check,Completed,Christian,Contreras,jacksonreginald@gmail.com,Male,2021-02-22,True,2053.49,Silver,Generate Clicks-And-Mortar Eyeballs,Emergency Relief,2020-11-22,Christopher Murphy,2021-01-02,197004,2022-06,2022,0.22972122393453942,1
DON02408,D0001,CAMP021,2025-01-11,1624.55,Credit Card,Failed,Susan,Smith,brownbrian@yahoo.com,Female,2022-03-03,True,8084.08,Gold,Extend Innovative Applications,Emergency Relief,2021-01-31,Natalie Dougherty,2021-07-09,247090,2025-01,2025,0.6574729855518232,0
DON02409,D0253,CAMP012,2023-10-03,737.32,Cash,Failed,Adam,Cruz,jensenthomas@martinez-estrada.org,Other,2021-11-04,True,6038.3,Gold,Visualize Revolutionary Bandwidth,Emergency Relief,2020-07-07,Christine Li,2023-06-28,44114,2023-10,2023,1.6713968354717323,0
DON02410,D0812,CAMP015,2021-01-05,1950.22,Credit Card,Refunded,Whitney,Davis,fsimmons@sheppard.com,Female,2020-12-07,False,7709.0,Gold,Envisioneer Enterprise Mindshare,Scholarships,2020-07-14,Brandon Sims,2021-10-24,169108,2021-01,2021,1.1532393500011828,0
DON02411,D0781,CAMP012,2023-06-30,2755.52,Online,Completed,Maria,Hernandez,grahamhunter@yahoo.com,Male,2024-02-04,True,2020.59,Silver,Visualize Revolutionary Bandwidth,Emergency Relief,2020-07-07,Christine Li,2023-06-28,44114,2023-06,2023,6.246361699233803,1
DON02412,D0940,CAMP007,2021-12-03,649.14,Check,Completed,Mark,Richardson,oneilldakota@perez-lester.org,Other,2024-08-03,False,5036.1,Gold,Generate Intuitive Schemas,Athletics,2024-01-17,Jessica Davis,2025-03-08,60022,2021-12,2021,1.0815034487354638,1
DON02413,D0516,CAMP011,2023-07-01,411.09,Credit Card,Failed,Stephen,Lopez,kavila@hotmail.com,Female,2021-10-09,True,7723.09,Gold,Incentivize Efficient Action-Items,Athletics,2021-08-15,Jessica Gonzales,2025-04-06,125565,2023-07,2023,0.3273921873133437,0
DON02414,D0791,CAMP019,2024-11-03,2971.83,Credit Card,Refunded,Lisa,Stewart,gphillips@yahoo.com,Other,2024-09-23,True,7035.74,Gold,Incentivize B2C Relationships,Alumni Giving,2022-05-23,Linda Hicks,2022-06-12,67273,2024-11,2024,4.4175672260788135,0
DON02415,D0192,CAMP008,2020-07-22,4627.29,Cash,Failed,Adrian,Baldwin,elizabeth73@ortiz.com,Other,2022-02-23,True,6546.39,Gold,Deliver Robust Vortals,Athletics,2021-03-18,Ms. Carly Smith,2021-08-30,215102,2020-07,2020,2.15120733419494,0
DON02416,D0665,CAMP007,2022-03-24,1228.35,Check,Failed,Melissa,Williams,joseph49@yahoo.com,Other,2020-06-30,True,4662.37,Silver,Generate Intuitive Schemas,Athletics,2024-01-17,Jessica Davis,2025-03-08,60022,2022-03,2022,2.0464996168071705,0
DON02417,D0689,CAMP021,2021-05-28,1510.33,Cash,Failed,Patrick,Scott,drichard@hotmail.com,Male,2022-02-25,False,153.06,Bronze,Extend Innovative Applications,Emergency Relief,2021-01-31,Natalie Dougherty,2021-07-09,247090,2021-05,2021,0.61124691407989,0
DON02418,D0843,CAMP003,2022-10-20,3016.23,Online,Refunded,Renee,Krueger,jared85@yahoo.com,Female,2020-12-11,False,5191.1,Gold,Target Magnetic Metrics,Emergency Relief,2020-08-09,Thomas Hill,2022-10-31,47449,2022-10,2022,6.356783072351367,0
DON02419,D0640,CAMP020,2021-03-07,3193.52,Online,Refunded,Raymond,Klein,robertsdavid@yahoo.com,Female,2025-04-03,False,1683.38,Silver,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2021-03,2021,1.4873504974104848,0
DON02420,D0825,CAMP021,2022-04-02,3176.87,Cash,Refunded,Larry,Villanueva,calebbrowning@nguyen-clayton.com,Male,2022-03-14,True,3738.18,Silver,Extend Innovative Applications,Emergency Relief,2021-01-31,Natalie Dougherty,2021-07-09,247090,2022-04,2022,1.2857137075559513,0
DON02421,D0993,CAMP010,2022-02-13,3001.46,Check,Completed,Kristi,Mendoza,christopher92@wilson.com,Male,2024-07-20,False,6048.78,Gold,Exploit Dot-Com E-Commerce,Scholarships,2020-07-08,Amanda Price DVM,2020-11-12,171983,2022-02,2022,1.7452073751475436,1
DON02422,D0626,CAMP023,2024-08-10,2005.07,Online,Failed,Christopher,Barton,jamesroman@yahoo.com,Other,2021-10-07,True,2355.52,Silver,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2024-08,2024,4.774544588641505,0
DON02423,D0122,CAMP002,2023-03-29,2450.21,Credit Card,Failed,Christian,Scott,angelawright@gmail.com,Male,2021-09-17,True,2706.83,Silver,Generate Clicks-And-Mortar Eyeballs,Emergency Relief,2020-11-22,Christopher Murphy,2021-01-02,197004,2023-03,2023,1.2437361677935475,0
